Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP004427,Male,Yes,2,Not Graduate,No,15132.0,6612.0,530.0,360.0,1.0,Urban,N
LP004428,Male,No,1,Graduate,No,3707.0,9282.0,661.0,360.0,1.0,Semiurban,Y
LP004429,Female,Yes,0,Graduate,Yes,16158.0,4852.0,668.0,360.0,1.0,Urban,N
LP004430,Female,nan,1,Not Graduate,No,6995.0,8458.0,676.0,240.0,1.0,Semiurban,Y
LP004431,Female,No,0,Not Graduate,Yes,19977.0,9958.0,382.0,360.0,1.0,Rural,N
LP004432,Male,Yes,0,Not Graduate,No,17205.0,9955.0,337.0,360.0,1.0,Rural,N
LP004433,Female,No,0,Not Graduate,No,4016.0,4570.0,452.0,360.0,0.0,Urban,Y
LP004434,Male,No,0,Graduate,No,13145.0,9701.0,80.0,360.0,1.0,Urban,N
LP004435,Male,Yes,0,Not Graduate,Yes,4169.0,152.0,605.0,120.0,1.0,Semiurban,N
LP004436,Male,No,0,Graduate,No,15270.0,553.0,456.0,360.0,1.0,Rural,Y
LP004437,Female,Yes,1,Not Graduate,No,6599.0,4582.0,537.0,360.0,1.0,Urban,Y
LP004438,nan,No,0,Graduate,No,2644.0,7970.0,76.0,180.0,1.0,Semiurban,N
LP004439,Male,Yes,0,Not Graduate,No,4508.0,7758.0,551.0,360.0,1.0,Rural,N
LP004440,Female,Yes,0,Graduate,No,19196.0,7215.0,690.0,360.0,1.0,Rural,Y
LP004441,Female,Yes,0,Not Graduate,No,12251.0,7191.0,199.0,360.0,1.0,Semiurban,Y
LP004442,Male,Yes,0,Not Graduate,No,5129.0,1398.0,374.0,240.0,1.0,Semiurban,N
LP004443,Male,No,0,Not Graduate,No,15317.0,9963.0,329.0,360.0,1.0,Semiurban,N
LP004444,Male,Yes,0,Not Graduate,No,17693.0,6852.0,685.0,360.0,1.0,Urban,N
LP004445,Female,Yes,2,Graduate,No,16401.0,3428.0,338.0,360.0,1.0,Rural,Y
LP004446,Male,No,0,Not Graduate,No,9549.0,9248.0,625.0,360.0,1.0,Urban,Y
LP004447,Female,Yes,0,Not Graduate,No,10719.0,7639.0,,360.0,1.0,Semiurban,Y
LP004448,Male,No,0,Not Graduate,No,13778.0,9029.0,251.0,360.0,1.0,Urban,N
LP004449,Female,No,0,Graduate,No,3436.0,2612.0,621.0,360.0,1.0,Semiurban,N
LP004450,Male,No,2,Graduate,Yes,6347.0,9158.0,411.0,360.0,1.0,Urban,Y
LP004451,Female,Yes,0,Not Graduate,No,3115.0,1521.0,356.0,360.0,1.0,Urban,Y
LP004452,Female,Yes,0,Graduate,No,5796.0,3796.0,426.0,360.0,1.0,Semiurban,Y
LP004453,Female,No,0,Graduate,No,18290.0,7975.0,114.0,360.0,1.0,Urban,N
LP004454,Female,Yes,0,Graduate,No,10486.0,9213.0,583.0,360.0,1.0,Semiurban,Y
LP004455,Male,Yes,0,Not Graduate,No,2616.0,7170.0,327.0,360.0,1.0,Rural,Y
LP004456,Female,Yes,1,Graduate,No,7283.0,3120.0,523.0,360.0,1.0,Rural,N
LP004457,Male,Yes,0,Graduate,No,18987.0,3085.0,497.0,360.0,1.0,Rural,Y
LP004458,Male,No,0,Not Graduate,No,5687.0,8060.0,432.0,360.0,1.0,Rural,Y
LP004459,Female,No,1,Not Graduate,No,14864.0,246.0,73.0,360.0,1.0,Rural,Y
LP004460,Male,No,1,Not Graduate,No,16933.0,8623.0,591.0,240.0,0.0,Urban,Y
LP004461,Female,No,1,Graduate,No,12183.0,566.0,89.0,360.0,1.0,Rural,Y
LP004462,nan,Yes,0,Not Graduate,Yes,16413.0,8672.0,130.0,360.0,1.0,Rural,Y
LP004463,Male,Yes,0,Graduate,No,4212.0,8726.0,699.0,360.0,1.0,Urban,Y
LP004464,Female,No,0,Graduate,No,18248.0,6251.0,633.0,360.0,0.0,Rural,Y
LP004465,Male,Yes,1,Not Graduate,nan,9887.0,4271.0,531.0,360.0,0.0,Rural,Y
LP004466,Male,Yes,1,Not Graduate,No,16874.0,468.0,292.0,360.0,1.0,Urban,N
LP004467,Male,No,0,Not Graduate,No,13997.0,3958.0,367.0,360.0,1.0,Urban,N
LP004468,Female,No,1,Not Graduate,Yes,13922.0,2574.0,499.0,360.0,1.0,Semiurban,Y
LP004469,Female,Yes,1,Not Graduate,No,7003.0,4247.0,581.0,360.0,1.0,Semiurban,N
LP004470,Female,No,0,Not Graduate,No,14381.0,5395.0,168.0,360.0,1.0,Semiurban,N
LP004471,nan,nan,2,Graduate,No,6099.0,7205.0,681.0,360.0,1.0,Urban,N
LP004472,Male,Yes,2,Not Graduate,No,14264.0,1621.0,628.0,360.0,0.0,Semiurban,Y
LP004473,Male,No,0,Graduate,No,6916.0,2995.0,555.0,360.0,1.0,Urban,N
LP004474,Female,Yes,3+,Graduate,No,15193.0,1970.0,474.0,360.0,1.0,Rural,N
LP004475,Male,No,0,Graduate,No,14231.0,8622.0,281.0,360.0,0.0,Semiurban,Y
LP004476,Male,No,1,Graduate,Yes,3485.0,4415.0,625.0,360.0,1.0,Rural,N
LP004477,Male,No,2,Graduate,Yes,14177.0,2118.0,351.0,360.0,0.0,Urban,Y
LP004478,Female,Yes,0,Graduate,No,15750.0,1111.0,493.0,240.0,0.0,Urban,Y
LP004479,Female,Yes,0,Not Graduate,No,4067.0,2214.0,588.0,360.0,1.0,Urban,N
LP004480,Male,Yes,3+,Graduate,No,5840.0,4726.0,235.0,120.0,1.0,Rural,N
LP004481,Male,No,0,Graduate,No,9653.0,796.0,201.0,360.0,1.0,Rural,N
LP004482,Female,Yes,0,Graduate,Yes,13584.0,3307.0,584.0,360.0,1.0,Rural,N
LP004483,Female,Yes,0,Not Graduate,Yes,19795.0,2969.0,569.0,360.0,1.0,Semiurban,Y
LP004484,Male,Yes,2,Graduate,No,18594.0,9613.0,263.0,120.0,1.0,Urban,N
LP004485,Female,Yes,3+,Graduate,No,3090.0,6463.0,536.0,360.0,1.0,Rural,Y
LP004486,Male,Yes,0,Not Graduate,No,19224.0,5934.0,462.0,360.0,1.0,Semiurban,N
LP004487,Male,No,2,Not Graduate,No,18705.0,,368.0,360.0,1.0,Rural,Y
LP004488,Female,Yes,0,Not Graduate,No,14072.0,4102.0,452.0,240.0,1.0,Urban,Y
LP004489,Female,Yes,3+,Graduate,No,3116.0,9937.0,673.0,360.0,1.0,Semiurban,N
LP004490,Male,No,1,Not Graduate,No,17068.0,,585.0,180.0,1.0,Semiurban,Y
LP004491,Female,No,0,Not Graduate,No,,8029.0,88.0,180.0,1.0,Semiurban,N
LP004492,Female,Yes,0,Not Graduate,No,14751.0,2498.0,662.0,360.0,1.0,Semiurban,Y
LP004493,Female,Yes,0,Graduate,No,2252.0,5233.0,206.0,360.0,1.0,Semiurban,Y
LP004494,Female,No,0,Not Graduate,No,8434.0,8640.0,285.0,,1.0,Semiurban,N
LP004495,Female,Yes,2,Graduate,No,9485.0,3229.0,469.0,360.0,1.0,Urban,N
LP004496,Male,No,0,Graduate,No,4543.0,9196.0,527.0,360.0,0.0,Urban,N
LP004497,Male,Yes,3+,Not Graduate,No,8956.0,8001.0,428.0,360.0,1.0,Semiurban,N
LP004498,Male,Yes,1,Graduate,Yes,10382.0,5518.0,174.0,360.0,1.0,Urban,Y
LP004499,Male,Yes,1,Graduate,No,16316.0,638.0,518.0,360.0,1.0,Urban,N
LP004500,Female,No,0,Graduate,Yes,19587.0,7903.0,197.0,360.0,1.0,Rural,N
LP004501,Female,No,2,Not Graduate,No,8287.0,2629.0,331.0,360.0,1.0,Rural,N
LP004502,Male,Yes,1,Graduate,No,14952.0,8120.0,200.0,360.0,1.0,Rural,N
LP004503,Male,No,2,Not Graduate,No,14069.0,4760.0,438.0,360.0,1.0,Semiurban,Y
LP004504,Female,Yes,3+,Graduate,No,3837.0,1558.0,526.0,360.0,1.0,Rural,N
LP004505,Male,Yes,0,Not Graduate,No,15504.0,7817.0,53.0,360.0,1.0,Urban,N
LP004506,Female,No,0,Graduate,No,12071.0,2960.0,211.0,360.0,1.0,Rural,N
LP004507,Male,Yes,2,Graduate,No,9315.0,2227.0,652.0,120.0,0.0,Semiurban,Y
LP004508,Female,No,2,Not Graduate,No,16238.0,952.0,491.0,360.0,1.0,Semiurban,N
LP004509,Female,No,1,Graduate,Yes,9723.0,9727.0,175.0,360.0,0.0,Urban,N
LP004510,Male,No,0,Not Graduate,Yes,17648.0,492.0,165.0,360.0,1.0,Urban,N
LP004511,Male,No,1,Not Graduate,No,6002.0,1616.0,589.0,180.0,1.0,Rural,N
LP004512,Male,Yes,0,Graduate,No,17157.0,7880.0,186.0,360.0,1.0,Rural,Y
LP004513,Female,Yes,0,Not Graduate,No,3582.0,2990.0,236.0,360.0,1.0,Rural,N
LP004514,Female,Yes,0,Graduate,No,5469.0,3398.0,527.0,360.0,1.0,Semiurban,Y
LP004515,Male,Yes,0,Not Graduate,No,6839.0,3583.0,450.0,360.0,1.0,Rural,Y
LP004516,Female,Yes,0,Not Graduate,No,17570.0,8981.0,429.0,360.0,1.0,Rural,Y
LP004517,Female,Yes,3+,Not Graduate,No,14863.0,6065.0,82.0,360.0,1.0,Urban,N
LP004518,Male,No,2,Graduate,No,10545.0,9321.0,62.0,360.0,0.0,Semiurban,N
LP004519,Male,Yes,3+,Graduate,No,19940.0,2381.0,345.0,180.0,0.0,Semiurban,Y
LP004520,Female,No,2,Graduate,No,7823.0,9589.0,303.0,360.0,1.0,Urban,Y
LP004521,Female,No,0,Graduate,No,10993.0,2499.0,408.0,360.0,1.0,Semiurban,Y
LP004522,Female,No,2,Not Graduate,No,3327.0,4279.0,63.0,360.0,1.0,Urban,N
LP004523,Female,Yes,3+,Graduate,No,3116.0,6847.0,313.0,360.0,1.0,Urban,Y
LP004524,Female,Yes,3+,Graduate,No,12478.0,6483.0,209.0,360.0,1.0,Urban,N
LP004525,Male,Yes,1,Not Graduate,Yes,16030.0,5991.0,374.0,360.0,1.0,Rural,Y
LP004526,Female,Yes,0,Graduate,No,1816.0,4706.0,94.0,360.0,1.0,Rural,Y
LP004527,Female,Yes,0,Graduate,No,16590.0,1476.0,502.0,360.0,1.0,Semiurban,N
LP004528,Female,No,0,Not Graduate,No,19603.0,224.0,382.0,240.0,1.0,Urban,Y
LP004529,Male,Yes,3+,Graduate,No,10763.0,6999.0,599.0,360.0,1.0,Rural,Y
LP004530,Male,No,0,Graduate,No,11185.0,1316.0,153.0,360.0,1.0,Semiurban,Y
LP004531,Male,No,2,Graduate,No,5276.0,3544.0,204.0,360.0,1.0,Semiurban,Y
LP004532,Male,Yes,0,Graduate,nan,19190.0,5973.0,130.0,360.0,0.0,Urban,N
LP004533,Male,Yes,1,Graduate,No,3561.0,2796.0,228.0,180.0,1.0,Urban,N
LP004534,Female,No,0,Not Graduate,No,11063.0,7428.0,448.0,360.0,1.0,Semiurban,N
LP004535,Female,Yes,0,Graduate,No,10058.0,1671.0,367.0,360.0,1.0,Semiurban,Y
LP004536,Male,No,0,Graduate,No,14015.0,2813.0,658.0,180.0,0.0,Semiurban,N
LP004537,Female,Yes,1,Graduate,No,11343.0,6964.0,,360.0,0.0,Rural,N
LP004538,Male,No,0,Graduate,No,13136.0,4462.0,209.0,360.0,1.0,Rural,N
LP004539,Male,Yes,2,Graduate,Yes,14790.0,5402.0,483.0,360.0,0.0,Semiurban,Y
LP004540,Male,Yes,0,Graduate,Yes,13581.0,1506.0,56.0,360.0,1.0,Semiurban,Y
LP004541,Female,No,2,Graduate,Yes,2235.0,832.0,494.0,360.0,1.0,Semiurban,N
LP004542,Male,Yes,0,Graduate,No,13304.0,5830.0,358.0,360.0,1.0,Rural,N
LP004543,Male,Yes,1,Not Graduate,No,13740.0,9215.0,639.0,,1.0,Urban,N
LP004544,Male,Yes,0,Graduate,No,17860.0,1410.0,427.0,360.0,1.0,Urban,Y
LP004545,Female,Yes,2,Graduate,No,4976.0,1212.0,236.0,360.0,1.0,Semiurban,Y
LP004546,Male,No,0,Graduate,No,16393.0,6633.0,400.0,360.0,1.0,Rural,N
LP004547,Female,No,1,Not Graduate,Yes,4631.0,6193.0,77.0,120.0,1.0,Rural,N
LP004548,Female,No,3+,Graduate,No,18750.0,2248.0,539.0,360.0,1.0,Semiurban,N
LP004549,Female,No,0,Not Graduate,No,10351.0,8366.0,393.0,360.0,1.0,Semiurban,N
LP004550,Female,Yes,0,Graduate,No,,3346.0,555.0,240.0,1.0,Semiurban,N
LP004551,Male,Yes,2,Graduate,No,8299.0,2237.0,245.0,360.0,1.0,Rural,Y
LP004552,Male,No,1,Graduate,No,16007.0,7301.0,304.0,360.0,0.0,Urban,N
LP004553,Female,No,0,Graduate,No,3865.0,8070.0,264.0,360.0,1.0,Rural,Y
LP004554,Male,Yes,0,Not Graduate,No,1988.0,1636.0,164.0,360.0,1.0,Rural,Y
LP004555,Female,Yes,0,Not Graduate,No,19863.0,9049.0,188.0,360.0,1.0,Rural,Y
LP004556,Female,Yes,0,Graduate,No,,7981.0,578.0,360.0,1.0,Urban,N
LP004557,Female,No,0,Graduate,No,15023.0,1568.0,104.0,120.0,1.0,Urban,N
LP004558,Female,No,2,Graduate,No,10397.0,1651.0,643.0,360.0,1.0,Urban,Y
LP004559,nan,Yes,0,Graduate,No,17286.0,2376.0,587.0,360.0,,Semiurban,Y
LP004560,Female,No,1,Not Graduate,No,9596.0,7668.0,608.0,120.0,1.0,Urban,Y
LP004561,Male,Yes,2,Graduate,No,8959.0,7708.0,559.0,360.0,1.0,Semiurban,N
LP004562,Female,Yes,0,Not Graduate,No,6272.0,1396.0,546.0,360.0,1.0,Semiurban,N
LP004563,Male,No,1,Not Graduate,No,13690.0,3582.0,587.0,360.0,1.0,Urban,Y
LP004564,Male,Yes,2,Not Graduate,No,11103.0,2822.0,362.0,360.0,1.0,Semiurban,Y
LP004565,Female,Yes,0,Graduate,No,4193.0,2529.0,,360.0,1.0,Rural,Y
LP004566,Male,No,0,Graduate,No,14896.0,9769.0,169.0,360.0,1.0,Semiurban,N
LP004567,Male,No,3+,Not Graduate,No,9217.0,5586.0,507.0,360.0,1.0,Rural,Y
LP004568,Male,No,3+,Not Graduate,No,14977.0,430.0,271.0,360.0,1.0,Semiurban,N
LP004569,Female,Yes,0,Not Graduate,No,13293.0,3585.0,640.0,360.0,1.0,Semiurban,Y
LP004570,Female,Yes,0,Graduate,No,3195.0,6147.0,552.0,360.0,1.0,Urban,Y
LP004571,Female,No,0,Graduate,No,17698.0,4432.0,90.0,360.0,1.0,Rural,Y
LP004572,Male,No,0,Not Graduate,No,4793.0,9310.0,452.0,360.0,1.0,Rural,Y
LP004573,Female,No,0,Graduate,No,19521.0,7614.0,50.0,360.0,1.0,Urban,N
LP004574,Female,Yes,1,Graduate,No,14457.0,4125.0,83.0,360.0,1.0,Rural,Y
LP004575,Male,Yes,2,Graduate,No,17459.0,9089.0,393.0,360.0,1.0,Rural,N
LP004576,Male,No,0,Not Graduate,No,4985.0,9033.0,474.0,360.0,1.0,Rural,Y
LP004577,Male,No,2,Graduate,No,14944.0,6271.0,114.0,360.0,1.0,Rural,N
LP004578,Female,Yes,0,Graduate,Yes,12511.0,1887.0,635.0,360.0,0.0,Urban,Y
LP004579,Female,Yes,0,Not Graduate,No,8846.0,8416.0,565.0,360.0,1.0,Urban,Y
LP004580,Female,Yes,0,Not Graduate,No,7621.0,3345.0,447.0,360.0,0.0,Semiurban,N
LP004581,Male,Yes,0,Graduate,No,6418.0,407.0,70.0,360.0,1.0,Urban,Y
LP004582,Female,Yes,0,Not Graduate,No,17486.0,6820.0,203.0,360.0,1.0,Semiurban,N
LP004583,Female,Yes,2,Not Graduate,Yes,13112.0,2205.0,293.0,360.0,1.0,Rural,N
LP004584,Female,No,0,Graduate,nan,16942.0,6550.0,118.0,120.0,1.0,Urban,N
LP004585,Female,Yes,1,Not Graduate,No,16280.0,1192.0,571.0,360.0,1.0,Semiurban,Y
LP004586,Male,No,0,Not Graduate,No,18973.0,,660.0,360.0,1.0,Semiurban,Y
LP004587,Male,Yes,0,Graduate,No,17519.0,1422.0,514.0,360.0,1.0,Rural,Y
LP004588,Female,No,0,Graduate,No,11853.0,6655.0,81.0,120.0,1.0,Semiurban,N
LP004589,Female,Yes,2,Graduate,No,5424.0,3273.0,634.0,360.0,0.0,Rural,Y
LP004590,Female,No,0,Not Graduate,No,7610.0,2042.0,464.0,240.0,1.0,Urban,N
LP004591,Male,nan,1,Graduate,No,3327.0,3659.0,282.0,360.0,1.0,Rural,N
LP004592,Female,No,3+,Not Graduate,No,11311.0,5728.0,448.0,120.0,1.0,Urban,Y
LP004593,Male,No,2,Graduate,No,6536.0,9385.0,227.0,180.0,1.0,Urban,N
LP004594,Male,Yes,0,Graduate,No,15423.0,2818.0,564.0,360.0,1.0,Semiurban,Y
LP004595,Female,No,1,Not Graduate,No,6921.0,9520.0,153.0,360.0,1.0,Rural,N
LP004596,Female,No,0,Not Graduate,No,12624.0,4177.0,84.0,360.0,1.0,Rural,Y
LP004597,Male,No,2,Graduate,No,2285.0,1316.0,676.0,360.0,0.0,Semiurban,N
LP004598,Male,Yes,0,Not Graduate,No,8353.0,6918.0,359.0,360.0,1.0,Rural,N
LP004599,Male,nan,0,Graduate,No,15781.0,878.0,161.0,120.0,1.0,Rural,N
LP004600,Male,Yes,0,Not Graduate,No,12653.0,9253.0,150.0,240.0,1.0,Semiurban,Y
LP004601,Female,Yes,0,Graduate,No,16795.0,6585.0,459.0,120.0,0.0,Urban,Y
LP004602,Female,Yes,0,Graduate,No,8227.0,3204.0,644.0,180.0,1.0,Rural,N
LP004603,Male,Yes,2,Not Graduate,No,,594.0,271.0,360.0,1.0,Urban,N
LP004604,Female,No,2,Graduate,No,9353.0,4280.0,403.0,360.0,1.0,Semiurban,N
LP004605,Female,No,0,Graduate,No,9708.0,667.0,660.0,360.0,1.0,Semiurban,N
LP004606,Female,No,0,Not Graduate,No,7673.0,4644.0,289.0,360.0,1.0,Urban,N
LP004607,Male,No,0,Not Graduate,No,14179.0,216.0,674.0,360.0,1.0,Rural,Y
LP004608,Female,No,0,Graduate,No,18947.0,6007.0,428.0,360.0,1.0,Urban,N
LP004609,Male,No,3+,Not Graduate,No,18799.0,4703.0,193.0,360.0,1.0,Rural,N
LP004610,Male,Yes,1,Graduate,No,15664.0,9464.0,292.0,360.0,1.0,Urban,Y
LP004611,Male,No,0,Graduate,No,3191.0,6756.0,529.0,360.0,1.0,Semiurban,N
LP004612,Male,No,0,Not Graduate,No,9975.0,8157.0,393.0,240.0,1.0,Rural,N
LP004613,Male,No,1,Graduate,No,4505.0,9553.0,118.0,360.0,1.0,Rural,N
LP004614,Male,No,1,Graduate,No,3249.0,4480.0,61.0,360.0,1.0,Rural,Y
LP004615,Male,No,1,Graduate,No,17183.0,4192.0,142.0,360.0,1.0,Semiurban,Y
LP004616,Female,Yes,0,Graduate,No,16883.0,8788.0,619.0,360.0,1.0,Semiurban,N
LP004617,Female,Yes,0,Graduate,No,19261.0,3981.0,,360.0,1.0,Rural,N
LP004618,Male,No,0,Not Graduate,No,12817.0,2798.0,469.0,360.0,1.0,Semiurban,Y
LP004619,Female,Yes,0,Not Graduate,No,13545.0,4783.0,57.0,120.0,1.0,Urban,Y
LP004620,Female,No,0,Graduate,No,9351.0,4738.0,119.0,120.0,1.0,Urban,N
LP004621,Female,Yes,2,Not Graduate,No,6316.0,3578.0,616.0,360.0,1.0,Semiurban,Y
LP004622,Male,Yes,0,Not Graduate,No,18952.0,4784.0,399.0,360.0,1.0,Semiurban,Y
LP004623,Female,No,3+,Not Graduate,No,3909.0,5559.0,110.0,360.0,0.0,Rural,N
LP004624,Female,Yes,0,Not Graduate,No,8405.0,1752.0,303.0,360.0,0.0,Semiurban,N
LP004625,Female,No,0,Graduate,No,7080.0,699.0,388.0,360.0,0.0,Rural,N
LP004626,Male,Yes,0,Not Graduate,No,13747.0,3317.0,,360.0,1.0,Urban,N
LP004627,Female,Yes,0,Not Graduate,No,12194.0,352.0,371.0,360.0,1.0,Rural,N
LP004628,Female,No,3+,Not Graduate,No,6137.0,7165.0,668.0,360.0,1.0,Semiurban,N
LP004629,Female,Yes,0,Not Graduate,Yes,17376.0,8062.0,201.0,360.0,1.0,Urban,Y
LP004630,Male,No,0,Not Graduate,No,6979.0,8668.0,425.0,360.0,1.0,Rural,Y
LP004631,Male,No,3+,Not Graduate,No,18252.0,9618.0,333.0,360.0,1.0,Semiurban,N
LP004632,Female,Yes,0,Graduate,No,15011.0,4090.0,83.0,360.0,1.0,Semiurban,N
LP004633,Female,No,0,Not Graduate,No,6274.0,6809.0,362.0,360.0,0.0,Semiurban,Y
LP004634,Male,No,0,Not Graduate,No,3933.0,6134.0,628.0,360.0,1.0,Urban,N
LP004635,Female,Yes,0,Not Graduate,No,1895.0,1069.0,331.0,360.0,1.0,Semiurban,Y
LP004636,Male,Yes,0,Not Graduate,No,18423.0,861.0,529.0,360.0,1.0,Urban,N
LP004637,Female,Yes,0,Graduate,No,4167.0,85.0,668.0,360.0,1.0,Semiurban,Y
LP004638,Female,No,2,Graduate,No,19054.0,6890.0,255.0,360.0,0.0,Semiurban,Y
LP004639,Female,No,2,Not Graduate,No,2807.0,2641.0,598.0,360.0,1.0,Urban,N
LP004640,Female,No,0,Not Graduate,No,16958.0,6020.0,692.0,360.0,0.0,Urban,N
LP004641,Male,No,0,Not Graduate,Yes,19414.0,9441.0,113.0,360.0,1.0,Urban,Y
LP004642,Female,No,0,Not Graduate,No,19381.0,5265.0,413.0,360.0,1.0,Rural,N
LP004643,Male,No,1,Graduate,No,4257.0,7421.0,267.0,360.0,1.0,Semiurban,N
LP004644,Female,No,0,Not Graduate,No,10576.0,,665.0,360.0,1.0,Urban,Y
LP004645,Female,Yes,2,Graduate,No,6500.0,6785.0,456.0,360.0,1.0,Rural,N
LP004646,Female,No,1,Graduate,No,10194.0,6106.0,107.0,360.0,0.0,Rural,N
LP004647,Male,No,0,Not Graduate,No,12676.0,6588.0,613.0,360.0,1.0,Urban,N
LP004648,Female,No,1,Not Graduate,No,13837.0,9077.0,316.0,360.0,0.0,Semiurban,N
LP004649,Male,No,0,Graduate,No,19877.0,5525.0,314.0,360.0,1.0,Urban,N
LP004650,Male,Yes,0,Not Graduate,No,9916.0,3977.0,375.0,360.0,0.0,Urban,N
LP004651,Female,No,0,Graduate,No,11921.0,3386.0,632.0,360.0,0.0,Semiurban,N
LP004652,Male,Yes,0,Not Graduate,No,18405.0,4075.0,671.0,360.0,1.0,Rural,Y
LP004653,Female,No,1,Not Graduate,Yes,13123.0,8254.0,195.0,360.0,1.0,Rural,Y
LP004654,Male,Yes,0,Not Graduate,No,,1777.0,114.0,360.0,,Semiurban,N
LP004655,Male,No,0,Not Graduate,No,14022.0,4030.0,417.0,360.0,1.0,Semiurban,Y
LP004656,Female,No,nan,Graduate,No,16657.0,3205.0,640.0,180.0,1.0,Semiurban,Y
LP004657,Female,No,0,Not Graduate,No,8993.0,815.0,442.0,360.0,,Rural,N
LP004658,Male,Yes,0,Not Graduate,No,,9742.0,493.0,360.0,1.0,Semiurban,N
LP004659,Female,No,0,Not Graduate,Yes,2656.0,,,360.0,1.0,Urban,N
LP004660,Female,No,1,Graduate,No,9292.0,6031.0,188.0,360.0,1.0,Urban,Y
LP004661,Female,No,3+,Not Graduate,No,13133.0,2209.0,180.0,360.0,1.0,Semiurban,N
LP004662,Male,Yes,1,Graduate,No,13841.0,3069.0,483.0,360.0,1.0,Urban,N
LP004663,Female,No,3+,Graduate,No,18537.0,8618.0,156.0,360.0,1.0,Semiurban,N
LP004664,Female,Yes,0,Not Graduate,No,15717.0,8215.0,75.0,360.0,1.0,Rural,Y
LP004665,Female,No,0,Graduate,No,6374.0,5093.0,628.0,,1.0,Rural,Y
LP004666,Male,Yes,0,Not Graduate,No,8605.0,5221.0,231.0,360.0,1.0,Urban,N
LP004667,Female,No,1,Not Graduate,No,18021.0,1304.0,688.0,360.0,1.0,Rural,N
LP004668,Female,No,0,Not Graduate,No,,3947.0,427.0,360.0,0.0,Semiurban,N
LP004669,Female,Yes,2,Graduate,No,14684.0,7933.0,697.0,360.0,1.0,Urban,Y
LP004670,Male,Yes,0,Graduate,No,16089.0,4394.0,73.0,360.0,1.0,Semiurban,N
LP004671,Female,No,0,Graduate,No,4873.0,3078.0,318.0,120.0,1.0,Semiurban,Y
LP004672,Female,Yes,0,Not Graduate,No,8378.0,7098.0,380.0,360.0,1.0,Semiurban,N
LP004673,Male,No,1,Not Graduate,Yes,13382.0,7706.0,279.0,360.0,1.0,Rural,N
LP004674,Male,Yes,0,Graduate,No,4645.0,8739.0,158.0,360.0,1.0,Semiurban,N
LP004675,Female,Yes,0,Graduate,No,8175.0,6120.0,237.0,360.0,1.0,Rural,N
LP004676,Male,Yes,0,Not Graduate,No,12736.0,5522.0,191.0,360.0,1.0,Semiurban,Y
LP004677,Female,No,1,Graduate,No,7529.0,7352.0,95.0,360.0,0.0,Semiurban,N
LP004678,Female,Yes,2,Not Graduate,No,11796.0,2275.0,292.0,360.0,1.0,Rural,N
LP004679,Female,No,1,Not Graduate,No,19059.0,7236.0,190.0,360.0,1.0,Urban,Y
LP004680,Male,No,0,Graduate,Yes,18603.0,196.0,201.0,180.0,0.0,Urban,N
LP004681,Male,Yes,nan,Not Graduate,Yes,13975.0,9729.0,449.0,360.0,0.0,Rural,N
LP004682,Female,No,2,Not Graduate,No,12810.0,9322.0,590.0,360.0,1.0,Urban,Y
LP004683,Male,Yes,0,Graduate,No,16769.0,7313.0,,360.0,1.0,Rural,Y
LP004684,Female,No,0,Graduate,No,5071.0,3231.0,642.0,360.0,1.0,Semiurban,Y
LP004685,Male,Yes,0,Graduate,No,16078.0,368.0,528.0,,1.0,Semiurban,N
LP004686,Male,Yes,0,Not Graduate,No,18063.0,3228.0,225.0,360.0,1.0,Rural,N
LP004687,Male,No,2,Not Graduate,Yes,3272.0,9008.0,270.0,360.0,1.0,Urban,N
LP004688,Female,No,2,Graduate,No,1507.0,1491.0,337.0,360.0,1.0,Urban,Y
LP004689,Female,Yes,2,Not Graduate,No,13947.0,7027.0,607.0,360.0,0.0,Urban,N
LP004690,Male,No,0,Graduate,No,12209.0,719.0,642.0,360.0,1.0,Semiurban,Y
LP004691,Male,Yes,1,Not Graduate,No,4387.0,2762.0,632.0,360.0,0.0,Urban,Y
LP004692,Male,No,0,Not Graduate,No,14168.0,4734.0,374.0,360.0,1.0,Semiurban,Y
LP004693,Female,No,0,Not Graduate,No,14695.0,8987.0,684.0,360.0,1.0,Semiurban,N
LP004694,Male,Yes,1,Not Graduate,No,9396.0,2202.0,466.0,360.0,1.0,Semiurban,N
LP004695,Female,Yes,0,Not Graduate,No,18856.0,3207.0,545.0,360.0,1.0,Semiurban,Y
LP004696,Female,Yes,1,Graduate,No,16790.0,2503.0,72.0,360.0,1.0,Semiurban,Y
LP004697,Female,Yes,1,Graduate,No,12512.0,5782.0,511.0,360.0,0.0,Rural,Y
LP004698,Male,Yes,2,Not Graduate,No,12727.0,6175.0,428.0,240.0,1.0,Semiurban,Y
LP004699,nan,No,0,Graduate,No,14059.0,5134.0,659.0,360.0,1.0,Semiurban,Y
LP004700,Male,nan,2,Graduate,No,13910.0,1882.0,238.0,360.0,1.0,Semiurban,N
LP004701,Male,Yes,nan,Not Graduate,No,3826.0,9594.0,693.0,360.0,1.0,Rural,Y
LP004702,Female,No,2,Not Graduate,No,8504.0,1987.0,498.0,360.0,0.0,Urban,N
LP004703,Female,No,2,Not Graduate,No,7152.0,8287.0,691.0,360.0,1.0,Rural,Y
